id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,wallclock
401760664_91852,401760664_7,401760664,7,72,TCU,Big 12,18,Akron,Akron,TCU,Mid-American,8,2,"{""minutes"": 13, ""seconds"": 39}",2,1,away 51,65,,,5,False,Pass,Mock Pass play #72,0.4310185836926589,2025-12-02T20:44:31.000Z
401760664_91853,401760664_7,401760664,7,73,TCU,Big 12,32,Akron,Akron,TCU,Mid-American,17,2,"{""minutes"": 14, ""seconds"": 43}",3,2,away 22,87,2.0,3.0,14,False,Pass,Mock Pass play #73,0.5600615786307206,2025-11-04T17:27:17.000Z
401760664_91854,401760664_7,401760664,7,74,Akron,Mid-American,18,TCU,Akron,TCU,Big 12,7,2,"{""minutes"": 14, ""seconds"": 28}",0,1,home 20,15,1.0,13.0,0,False,Pass,Mock Pass play #74,0.09965283888017062,2025-12-15T20:11:02.000Z
401760664_91855,401760664_7,401760664,7,75,Akron,Mid-American,30,TCU,Akron,TCU,Big 12,0,2,"{""minutes"": 2, ""seconds"": 10}",0,3,home 36,54,,,0,False,Timeout,Mock Timeout play #75,-0.6042673135729841,2025-11-12T03:48:38.000Z
401760664_91856,401760664_7,401760664,7,76,Akron,Mid-American,22,TCU,Akron,TCU,Big 12,7,2,"{""minutes"": 14, ""seconds"": 35}",1,2,home 91,35,3.0,4.0,6,False,Run,Mock Run play #76,0.3279493138622054,2025-11-01T19:40:15.000Z
401760664_91857,401760664_7,401760664,7,77,Akron,Mid-American,18,TCU,Akron,TCU,Big 12,25,2,"{""minutes"": 5, ""seconds"": 46}",1,3,home 46,58,,,0,False,Timeout,Mock Timeout play #77,-0.23447579152709105,2025-11-11T15:50:18.000Z
401760664_91858,401760664_7,401760664,7,78,Akron,Mid-American,19,TCU,Akron,TCU,Big 12,39,2,"{""minutes"": 6, ""seconds"": 55}",3,0,home 83,53,,,17,False,Pass,Mock Pass play #78,0.6334157510456033,2025-12-11T22:26:32.000Z
401760664_91859,401760664_7,401760664,7,79,TCU,Big 12,0,Akron,Akron,TCU,Mid-American,26,2,"{""minutes"": 15, ""seconds"": 1}",2,0,away 80,29,1.0,3.0,12,False,Pass,Mock Pass play #79,0.15859979302260185,2025-11-12T19:04:49.000Z
401760664_91860,401760664_7,401760664,7,80,TCU,Big 12,40,Akron,Akron,TCU,Mid-American,20,2,"{""minutes"": 6, ""seconds"": 40}",2,3,away 91,10,2.0,8.0,5,False,Pass,Mock Pass play #80,0.7458615850228811,2025-11-17T16:44:04.000Z
401760664_91861,401760664_7,401760664,7,81,TCU,Big 12,36,Akron,Akron,TCU,Mid-American,20,2,"{""minutes"": 12, ""seconds"": 29}",3,1,away 95,37,,,0,False,Punt,Mock Punt play #81,-0.19246273961761354,2025-12-07T11:36:44.000Z
401760664_91862,401760664_7,401760664,7,82,TCU,Big 12,15,Akron,Akron,TCU,Mid-American,0,2,"{""minutes"": 7, ""seconds"": 36}",0,0,away 96,87,2.0,4.0,-2,False,Pass,Mock Pass play #82,0.45185158164579264,2025-11-05T07:12:57.000Z
401760664_91863,401760664_7,401760664,7,83,Akron,Mid-American,30,TCU,Akron,TCU,Big 12,25,2,"{""minutes"": 8, ""seconds"": 1}",2,2,home 95,53,,,10,False,Pass,Mock Pass play #83,0.3837131246661993,2025-11-04T19:46:49.000Z
401760664_91864,401760664_8,401760664,8,84,TCU,Big 12,6,Akron,Akron,TCU,Mid-American,0,2,"{""minutes"": 11, ""seconds"": 58}",1,3,away 92,91,3.0,6.0,-16,False,Pass,Mock Pass play #84,0.32125308007755016,2025-11-09T04:23:27.000Z
401760664_91865,401760664_8,401760664,8,85,Akron,Mid-American,12,TCU,Akron,TCU,Big 12,43,2,"{""minutes"": 3, ""seconds"": 28}",2,0,home 43,70,1.0,10.0,14,False,Run,Mock Run play #85,-0.45227748584641186,2025-11-13T00:00:34.000Z
401760664_91866,401760664_8,401760664,8,86,Akron,Mid-American,22,TCU,Akron,TCU,Big 12,21,2,"{""minutes"": 6, ""seconds"": 48}",1,1,home 10,95,,,-4,False,Run,Mock Run play #86,0.1081883556756924,2025-12-04T04:21:36.000Z
401760664_91867,401760664_8,401760664,8,87,TCU,Big 12,55,Akron,Akron,TCU,Mid-American,51,2,"{""minutes"": 14, ""seconds"": 20}",1,0,away 96,9,1.0,8.0,9,False,Pass,Mock Pass play #87,0.27096433894736394,2025-12-19T12:27:47.000Z
401760664_91868,401760664_8,401760664,8,88,TCU,Big 12,32,Akron,Akron,TCU,Mid-American,17,2,"{""minutes"": 13, ""seconds"": 35}",2,2,away 38,76,1.0,5.0,5,False,Run,Mock Run play #88,-0.5461405919616672,2025-11-20T17:18:13.000Z
401760664_91869,401760664_8,401760664,8,89,Akron,Mid-American,2,TCU,Akron,TCU,Big 12,11,2,"{""minutes"": 11, ""seconds"": 10}",0,0,home 34,41,2.0,11.0,9,False,Pass,Mock Pass play #89,0.22480709993579548,2025-11-15T00:56:23.000Z
401760664_91870,401760664_8,401760664,8,90,Akron,Mid-American,44,TCU,Akron,TCU,Big 12,4,3,"{""minutes"": 8, ""seconds"": 52}",1,3,home 92,87,1.0,3.0,0,False,Pass,Mock Pass play #90,-0.8709911073590092,2025-11-18T11:10:52.000Z
401760664_91871,401760664_8,401760664,8,91,Akron,Mid-American,6,TCU,Akron,TCU,Big 12,23,3,"{""minutes"": 13, ""seconds"": 21}",1,0,home 13,51,1.0,2.0,5,False,Pass,Mock Pass play #91,0.14803655051968434,2025-11-13T09:22:36.000Z
401760664_91872,401760664_8,401760664,8,92,Akron,Mid-American,41,TCU,Akron,TCU,Big 12,0,3,"{""minutes"": 14, ""seconds"": 47}",0,0,home 89,95,3.0,10.0,-16,False,Run,Mock Run play #92,0.2214879921012567,2025-11-03T00:34:00.000Z
401760664_91873,401760664_8,401760664,8,93,TCU,Big 12,14,Akron,Akron,TCU,Mid-American,1,3,"{""minutes"": 10, ""seconds"": 8}",3,2,away 73,43,2.0,8.0,1,False,Pass,Mock Pass play #93,0.1037813473969231,2025-11-18T05:09:35.000Z
401760664_91874,401760664_8,401760664,8,94,TCU,Big 12,0,Akron,Akron,TCU,Mid-American,0,3,"{""minutes"": 10, ""seconds"": 16}",1,2,away 24,74,3.0,10.0,0,False,Pass,Mock Pass play #94,-0.6966009893318995,2025-11-16T05:26:35.000Z
401760664_91875,401760664_8,401760664,8,95,TCU,Big 12,40,Akron,Akron,TCU,Mid-American,36,3,"{""minutes"": 5, ""seconds"": 34}",3,0,away 54,87,2.0,6.0,-7,False,Run,Mock Run play #95,0.6307266580836717,2025-12-03T14:13:53.000Z
401760664_91876,401760664_9,401760664,9,96,TCU,Big 12,26,Akron,Akron,TCU,Mid-American,13,3,"{""minutes"": 2, ""seconds"": 48}",3,2,away 47,54,,,0,False,Punt,Mock Punt play #96,-0.9394962279357769,2025-12-09T21:27:13.000Z
401760664_91877,401760664_9,401760664,9,97,TCU,Big 12,17,Akron,Akron,TCU,Mid-American,33,3,"{""minutes"": 12, ""seconds"": 30}",3,0,away 72,30,,,0,False,Kickoff,Mock Kickoff play #97,1.6511997767486473,2025-11-21T18:26:10.000Z
401760664_91878,401760664_9,401760664,9,98,Akron,Mid-American,8,TCU,Akron,TCU,Big 12,38,3,"{""minutes"": 12, ""seconds"": 53}",1,0,home 35,36,,,0,False,Punt,Mock Punt play #98,0.22642084638692161,2025-11-15T13:35:01.000Z
401760664_91879,401760664_9,401760664,9,99,Akron,Mid-American,29,TCU,Akron,TCU,Big 12,14,3,"{""minutes"": 3, ""seconds"": 37}",0,0,home 26,11,,,0,False,Punt,Mock Punt play #99,-0.5928696164324925,2025-12-02T08:27:12.000Z
401760664_91880,401760664_9,401760664,9,100,Akron,Mid-American,12,TCU,Akron,TCU,Big 12,27,3,"{""minutes"": 15, ""seconds"": 59}",3,2,home 74,30,,,0,False,Punt,Mock Punt play #100,0.4215172173962108,2025-12-09T19:07:05.000Z
401760664_91881,401760664_9,401760664,9,101,TCU,Big 12,0,Akron,Akron,TCU,Mid-American,0,3,"{""minutes"": 5, ""seconds"": 3}",3,0,away 98,85,2.0,14.0,4,False,Pass,Mock Pass play #101,1.0931540848564638,2025-11-11T00:06:51.000Z
401760664_91882,401760664_9,401760664,9,102,Akron,Mid-American,15,TCU,Akron,TCU,Big 12,20,3,"{""minutes"": 13, ""seconds"": 23}",1,3,home 90,65,4.0,2.0,-4,False,Run,Mock Run play #102,-0.30812247335096854,2025-12-04T09:28:57.000Z
401760664_91883,401760664_9,401760664,9,103,TCU,Big 12,12,Akron,Akron,TCU,Mid-American,17,3,"{""minutes"": 14, ""seconds"": 5}",2,3,away 73,94,2.0,11.0,12,False,Run,Mock Run play #103,-0.8671052028670554,2025-12-18T14:19:19.000Z
401760664_91884,401760664_9,401760664,9,104,TCU,Big 12,30,Akron,Akron,TCU,Mid-American,32,3,"{""minutes"": 6, ""seconds"": 30}",1,1,away 39,48,4.0,12.0,17,False,Pass,Mock Pass play #104,0.31616388109757226,2025-12-09T06:39:10.000Z
401760664_91885,401760664_9,401760664,9,105,Akron,Mid-American,21,TCU,Akron,TCU,Big 12,24,3,"{""minutes"": 15, ""seconds"": 49}",2,1,home 69,84,,,0,False,Punt,Mock Punt play #105,-1.145959098951215,2025-11-02T11:21:15.000Z
401760664_91886,401760664_9,401760664,9,106,Akron,Mid-American,29,TCU,Akron,TCU,Big 12,13,3,"{""minutes"": 6, ""seconds"": 25}",0,1,home 59,18,1.0,7.0,12,False,Pass,Mock Pass play #106,0.0999017040921134,2025-11-17T12:29:39.000Z
401760664_91887,401760664_9,401760664,9,107,Akron,Mid-American,33,TCU,Akron,TCU,Big 12,0,3,"{""minutes"": 10, ""seconds"": 32}",3,2,home 69,64,2.0,6.0,12,False,Run,Mock Run play #107,0.11428496255738789,2025-12-08T22:10:21.000Z
401760664_91888,401760664_10,401760664,10,108,Akron,Mid-American,42,TCU,Akron,TCU,Big 12,24,3,"{""minutes"": 5, ""seconds"": 26}",0,2,home 61,53,2.0,12.0,-1,False,Run,Mock Run play #108,0.08034166340959022,2025-12-13T14:43:52.000Z
401760664_91889,401760664_10,401760664,10,109,TCU,Big 12,21,Akron,Akron,TCU,Mid-American,34,3,"{""minutes"": 7, ""seconds"": 46}",0,3,away 91,84,3.0,2.0,1,False,Run,Mock Run play #109,-0.430099219724303,2025-11-07T20:24:47.000Z
401760664_91890,401760664_10,401760664,10,110,TCU,Big 12,16,Akron,Akron,TCU,Mid-American,15,3,"{""minutes"": 3, ""seconds"": 12}",1,3,away 86,79,2.0,1.0,0,False,Run,Mock Run play #110,1.7769936958201606,2025-12-05T13:10:39.000Z
401760664_91891,401760664_10,401760664,10,111,TCU,Big 12,44,Akron,Akron,TCU,Mid-American,16,3,"{""minutes"": 1, ""seconds"": 23}",3,0,away 57,26,4.0,5.0,7,False,Pass,Mock Pass play #111,-0.027839873482275727,2025-11-09T01:23:48.000Z
401760664_91892,401760664_10,401760664,10,112,TCU,Big 12,21,Akron,Akron,TCU,Mid-American,0,3,"{""minutes"": 1, ""seconds"": 50}",3,2,away 41,83,1.0,3.0,-7,False,Run,Mock Run play #112,0.2658673750125826,2025-11-13T08:38:04.000Z
401760664_91893,401760664_10,401760664,10,113,TCU,Big 12,48,Akron,Akron,TCU,Mid-American,20,3,"{""minutes"": 12, ""seconds"": 22}",1,2,away 92,98,1.0,4.0,0,False,Run,Mock Run play #113,0.28804788868243897,2025-11-06T08:42:45.000Z
401760664_91894,401760664_10,401760664,10,114,TCU,Big 12,17,Akron,Akron,TCU,Mid-American,35,3,"{""minutes"": 10, ""seconds"": 15}",0,1,away 32,71,2.0,1.0,-8,False,Pass,Mock Pass play #114,-0.4856156549434829,2025-12-17T01:06:24.000Z
401760664_91895,401760664_10,401760664,10,115,TCU,Big 12,23,Akron,Akron,TCU,Mid-American,1,3,"{""minutes"": 6, ""seconds"": 0}",2,2,away 18,5,1.0,7.0,20,False,Run,Mock Run play #115,0.3275346607965826,2025-11-18T06:32:49.000Z
401760664_91896,401760664_10,401760664,10,116,TCU,Big 12,25,Akron,Akron,TCU,Mid-American,37,3,"{""minutes"": 5, ""seconds"": 15}",2,3,away 28,2,1.0,10.0,8,False,Pass,Mock Pass play #116,0.14055016782179006,2025-12-20T01:25:21.000Z
401760664_91897,401760664_10,401760664,10,117,Akron,Mid-American,56,TCU,Akron,TCU,Big 12,38,3,"{""minutes"": 5, ""seconds"": 36}",0,1,home 51,84,,,3,False,Run,Mock Run play #117,-0.7927355811045389,2025-11-20T03:12:16.000Z
401760664_91898,401760664_10,401760664,10,118,TCU,Big 12,28,Akron,Akron,TCU,Mid-American,5,3,"{""minutes"": 11, ""seconds"": 21}",0,3,away 32,59,1.0,8.0,1,False,Pass,Mock Pass play #118,0.29432664844466017,2025-11-13T07:05:58.000Z
401760664_91899,401760664_10,401760664,10,119,TCU,Big 12,29,Akron,Akron,TCU,Mid-American,20,3,"{""minutes"": 3, ""seconds"": 0}",2,2,away 64,23,3.0,10.0,-5,False,Pass,Mock Pass play #119,0.08167608411115426,2025-12-21T21:14:37.000Z
401760664_91900,401760664_11,401760664,11,120,TCU,Big 12,37,Akron,Akron,TCU,Mid-American,4,3,"{""minutes"": 14, ""seconds"": 39}",3,0,away 34,64,2.0,1.0,0,False,Run,Mock Run play #120,0.37273837284018135,2025-12-16T15:41:13.000Z
401760664_91901,401760664_11,401760664,11,121,Akron,Mid-American,10,TCU,Akron,TCU,Big 12,28,3,"{""minutes"": 15, ""seconds"": 7}",1,2,home 5,63,4.0,14.0,-8,False,Pass,Mock Pass play #121,0.02244337531108608,2025-12-18T12:39:49.000Z
401760664_91902,401760664_11,401760664,11,122,Akron,Mid-American,5,TCU,Akron,TCU,Big 12,22,3,"{""minutes"": 1, ""seconds"": 55}",1,3,home 43,88,1.0,1.0,3,False,Pass,Mock Pass play #122,0.12798522553314529,2025-12-11T12:05:00.000Z
401760664_91903,401760664_11,401760664,11,123,Akron,Mid-American,22,TCU,Akron,TCU,Big 12,28,3,"{""minutes"": 1, ""seconds"": 38}",3,1,home 61,54,2.0,8.0,8,False,Pass,Mock Pass play #123,-0.038306148597591676,2025-12-03T21:38:20.000Z
401760664_91904,401760664_11,401760664,11,124,Akron,Mid-American,26,TCU,Akron,TCU,Big 12,24,3,"{""minutes"": 6, ""seconds"": 53}",2,2,home 69,37,3.0,7.0,-4,False,Pass,Mock Pass play #124,-0.3564498339857112,2025-12-13T09:27:56.000Z
401760664_91905,401760664_11,401760664,11,125,Akron,Mid-American,30,TCU,Akron,TCU,Big 12,0,3,"{""minutes"": 7, ""seconds"": 57}",1,1,home 70,62,2.0,12.0,-3,False,Pass,Mock Pass play #125,0.2920451377754452,2025-12-23T20:18:44.000Z
401760664_91906,401760664_11,401760664,11,126,Akron,Mid-American,28,TCU,Akron,TCU,Big 12,13,3,"{""minutes"": 1, ""seconds"": 11}",1,2,home 29,95,4.0,4.0,17,False,Run,Mock Run play #126,0.20943302637688438,2025-11-15T18:49:41.000Z
401760664_91907,401760664_11,401760664,11,127,TCU,Big 12,7,Akron,Akron,TCU,Mid-American,31,4,"{""minutes"": 12, ""seconds"": 26}",2,0,away 73,13,3.0,4.0,-3,False,Run,Mock Run play #127,0.31421668533420277,2025-12-14T17:37:13.000Z
401760664_91908,401760664_11,401760664,11,128,TCU,Big 12,18,Akron,Akron,TCU,Mid-American,16,4,"{""minutes"": 3, ""seconds"": 0}",3,2,away 13,15,,,0,False,Punt,Mock Punt play #128,0.7763843220650495,2025-11-05T03:42:40.000Z
401760664_91909,401760664_11,401760664,11,129,TCU,Big 12,21,Akron,Akron,TCU,Mid-American,10,4,"{""minutes"": 1, ""seconds"": 48}",2,3,away 50,67,,,0,False,Field Goal,Mock Field Goal play #129,0.54859493988685,2025-11-12T16:15:48.000Z
401760664_91910,401760664_11,401760664,11,130,Akron,Mid-American,24,TCU,Akron,TCU,Big 12,17,4,"{""minutes"": 15, ""seconds"": 42}",3,0,home 50,29,,,8,False,Run,Mock Run play #130,-0.30926784054679096,2025-12-08T05:28:11.000Z
401760664_91911,401760664_11,401760664,11,131,Akron,Mid-American,37,TCU,Akron,TCU,Big 12,6,4,"{""minutes"": 6, ""seconds"": 18}",2,2,home 2,56,2.0,1.0,12,False,Run,Mock Run play #131,-0.5726788620498215,2025-12-04T19:33:37.000Z
401760664_91912,401760664_12,401760664,12,132,TCU,Big 12,38,Akron,Akron,TCU,Mid-American,42,4,"{""minutes"": 14, ""seconds"": 39}",2,0,away 54,43,,,0,False,Punt,Mock Punt play #132,1.0889435944451011,2025-11-14T10:32:36.000Z
401760664_91913,401760664_12,401760664,12,133,TCU,Big 12,25,Akron,Akron,TCU,Mid-American,0,4,"{""minutes"": 7, ""seconds"": 37}",3,0,away 7,43,2.0,10.0,11,False,Pass,Mock Pass play #133,-0.8897589155851641,2025-12-05T09:53:31.000Z
401760664_91914,401760664_12,401760664,12,134,Akron,Mid-American,28,TCU,Akron,TCU,Big 12,15,4,"{""minutes"": 8, ""seconds"": 51}",3,0,home 12,6,4.0,17.0,10,False,Pass,Mock Pass play #134,0.25215376763706426,2025-11-16T04:52:22.000Z
401760664_91915,401760664_12,401760664,12,135,TCU,Big 12,21,Akron,Akron,TCU,Mid-American,22,4,"{""minutes"": 1, ""seconds"": 12}",1,0,away 79,39,2.0,7.0,-8,False,Run,Mock Run play #135,-0.4903162051611733,2025-11-05T15:40:50.000Z
401760664_91916,401760664_12,401760664,12,136,Akron,Mid-American,3,TCU,Akron,TCU,Big 12,1,4,"{""minutes"": 2, ""seconds"": 37}",1,2,home 30,16,1.0,1.0,2,False,Run,Mock Run play #136,-0.1561035089558136,2025-11-23T02:52:41.000Z
401760664_91917,401760664_12,401760664,12,137,Akron,Mid-American,0,TCU,Akron,TCU,Big 12,52,4,"{""minutes"": 11, ""seconds"": 57}",0,0,home 79,47,,,0,False,Timeout,Mock Timeout play #137,-0.34201508940463554,2025-12-12T16:15:01.000Z
401760664_91918,401760664_12,401760664,12,138,Akron,Mid-American,10,TCU,Akron,TCU,Big 12,34,4,"{""minutes"": 7, ""seconds"": 59}",1,1,home 43,91,3.0,16.0,3,False,Pass,Mock Pass play #138,-0.08835166389877507,2025-11-05T00:09:44.000Z
401760664_91919,401760664_12,401760664,12,139,TCU,Big 12,27,Akron,Akron,TCU,Mid-American,49,4,"{""minutes"": 6, ""seconds"": 24}",0,1,away 55,2,,,0,False,Punt,Mock Punt play #139,-0.8128920687396716,2025-11-13T06:56:49.000Z
401760664_91920,401760664_12,401760664,12,140,TCU,Big 12,20,Akron,Akron,TCU,Mid-American,10,4,"{""minutes"": 5, ""seconds"": 16}",3,1,away 18,12,1.0,5.0,0,False,Run,Mock Run play #140,0.18633714487198896,2025-11-11T00:10:13.000Z
401760664_91921,401760664_12,401760664,12,141,Akron,Mid-American,9,TCU,Akron,TCU,Big 12,10,4,"{""minutes"": 9, ""seconds"": 40}",2,2,home 52,21,2.0,6.0,1,False,Pass,Mock Pass play #141,0.344726093617423,2025-11-15T12:20:44.000Z
401760664_91922,401760664_12,401760664,12,142,TCU,Big 12,20,Akron,Akron,TCU,Mid-American,4,4,"{""minutes"": 11, ""seconds"": 53}",2,3,away 32,49,,,0,False,Field Goal,Mock Field Goal play #142,-0.7346953290254105,2025-11-22T22:26:12.000Z
401760664_91923,401760664_12,401760664,12,143,TCU,Big 12,19,Akron,Akron,TCU,Mid-American,18,4,"{""minutes"": 12, ""seconds"": 48}",3,1,away 86,36,,,0,False,Timeout,Mock Timeout play #143,-0.163946107607242,2025-12-07T20:04:34.000Z
401760664_91924,401760664_13,401760664,13,144,TCU,Big 12,22,Akron,Akron,TCU,Mid-American,0,4,"{""minutes"": 2, ""seconds"": 55}",2,0,away 13,35,4.0,10.0,0,False,Pass,Mock Pass play #144,0.6813700646605622,2025-11-10T03:39:02.000Z
401760664_91925,401760664_13,401760664,13,145,TCU,Big 12,25,Akron,Akron,TCU,Mid-American,9,4,"{""minutes"": 8, ""seconds"": 26}",0,0,away 49,39,3.0,3.0,0,False,Pass,Mock Pass play #145,-0.01785090926423358,2025-12-23T10:06:53.000Z
401760664_91926,401760664_13,401760664,13,146,Akron,Mid-American,14,TCU,Akron,TCU,Big 12,33,4,"{""minutes"": 6, ""seconds"": 17}",3,0,home 17,51,,,5,False,Run,Mock Run play #146,0.18451553741637833,2025-11-22T12:34:12.000Z
401760664_91927,401760664_13,401760664,13,147,TCU,Big 12,15,Akron,Akron,TCU,Mid-American,0,4,"{""minutes"": 4, ""seconds"": 19}",1,0,away 38,30,3.0,6.0,-9,False,Run,Mock Run play #147,0.8245308260186823,2025-12-18T15:38:16.000Z
401760664_91928,401760664_13,401760664,13,148,TCU,Big 12,0,Akron,Akron,TCU,Mid-American,23,4,"{""minutes"": 10, ""seconds"": 22}",1,0,away 97,23,,,0,False,Punt,Mock Punt play #148,0.22259526172062566,2025-12-01T09:57:23.000Z
401760665_91929,401760665_1,401760665,1,0,Houston,Big 12,47,Syracuse,Houston,Syracuse,ACC,7,1,"{""minutes"": 14, ""seconds"": 23}",2,3,home 47,87,,,-10,False,Run,Mock Run play #0,-0.4057976206043913,2025-12-01T10:27:08.000Z
401760665_91930,401760665_1,401760665,1,1,Houston,Big 12,0,Syracuse,Houston,Syracuse,ACC,51,1,"{""minutes"": 12, ""seconds"": 20}",2,3,home 76,27,3.0,9.0,7,False,Run,Mock Run play #1,-0.92771501828068,2025-12-19T17:00:38.000Z
401760665_91931,401760665_1,401760665,1,2,Syracuse,ACC,0,Houston,Houston,Syracuse,Big 12,16,1,"{""minutes"": 10, ""seconds"": 55}",3,3,away 88,15,1.0,12.0,-6,False,Pass,Mock Pass play #2,0.7275650952957659,2025-11-09T09:38:14.000Z
401760665_91932,401760665_1,401760665,1,3,Syracuse,ACC,12,Houston,Houston,Syracuse,Big 12,3,1,"{""minutes"": 3, ""seconds"": 10}",2,2,away 10,62,2.0,11.0,14,False,Run,Mock Run play #3,0.2812279406503561,2025-12-22T14:36:10.000Z
401760665_91933,401760665_1,401760665,1,4,Houston,Big 12,54,Syracuse,Houston,Syracuse,ACC,28,1,"{""minutes"": 7, ""seconds"": 14}",0,3,home 61,66,2.0,14.0,9,False,Pass,Mock Pass play #4,1.0876188084808753,2025-11-13T01:45:05.000Z
401760665_91934,401760665_1,401760665,1,5,Houston,Big 12,22,Syracuse,Houston,Syracuse,ACC,0,1,"{""minutes"": 7, ""seconds"": 19}",3,3,home 47,86,3.0,7.0,-8,False,Run,Mock Run play #5,-0.03665596047648504,2025-11-09T20:28:21.000Z
401760665_91935,401760665_1,401760665,1,6,Syracuse,ACC,23,Houston,Houston,Syracuse,Big 12,34,1,"{""minutes"": 3, ""seconds"": 40}",0,2,away 32,55,3.0,16.0,-2,False,Pass,Mock Pass play #6,0.4490148980079468,2025-12-02T06:16:31.000Z
401760665_91936,401760665_1,401760665,1,7,Syracuse,ACC,16,Houston,Houston,Syracuse,Big 12,2,1,"{""minutes"": 12, ""seconds"": 49}",0,3,away 63,93,3.0,8.0,0,False,Pass,Mock Pass play #7,-0.031719915633979565,2025-12-21T10:45:34.000Z
401760665_91937,401760665_1,401760665,1,8,Syracuse,ACC,37,Houston,Houston,Syracuse,Big 12,23,1,"{""minutes"": 9, ""seconds"": 4}",2,0,away 50,81,1.0,2.0,2,False,Run,Mock Run play #8,0.23115347060348904,2025-12-13T00:58:06.000Z
401760665_91938,401760665_1,401760665,1,9,Syracuse,ACC,14,Houston,Houston,Syracuse,Big 12,37,1,"{""minutes"": 4, ""seconds"": 47}",2,2,away 90,70,2.0,8.0,-5,False,Pass,Mock Pass play #9,-0.604350800286346,2025-11-09T02:24:02.000Z
401760665_91939,401760665_1,401760665,1,10,Houston,Big 12,18,Syracuse,Houston,Syracuse,ACC,37,1,"{""minutes"": 1, ""seconds"": 17}",1,1,home 15,34,2.0,5.0,-13,False,Run,Mock Run play #10,-0.003779509835893883,2025-11-18T04:28:35.000Z
401760665_91940,401760665_1,401760665,1,11,Syracuse,ACC,33,Houston,Houston,Syracuse,Big 12,0,1,"{""minutes"": 6, ""seconds"": 55}",2,1,away 5,49,,,6,False,Pass,Mock Pass play #11,0.33123705862034725,2025-11-09T18:54:45.000Z
401760665_91941,401760665_2,401760665,2,12,Houston,Big 12,0,Syracuse,Houston,Syracuse,ACC,1,1,"{""minutes"": 5, ""seconds"": 29}",2,1,home 27,55,2.0,10.0,-9,False,Run,Mock Run play #12,-0.3251446792951546,2025-11-04T01:37:22.000Z
401760665_91942,401760665_2,401760665,2,13,Houston,Big 12,31,Syracuse,Houston,Syracuse,ACC,14,1,"{""minutes"": 14, ""seconds"": 34}",2,0,home 86,13,1.0,16.0,3,False,Pass,Mock Pass play #13,0.565104672966371,2025-11-06T12:27:41.000Z
401760665_91943,401760665_2,401760665,2,14,Houston,Big 12,32,Syracuse,Houston,Syracuse,ACC,18,1,"{""minutes"": 15, ""seconds"": 22}",1,3,home 44,93,3.0,9.0,2,False,Pass,Mock Pass play #14,0.38656207241088597,2025-11-19T17:04:17.000Z
401760665_91944,401760665_2,401760665,2,15,Houston,Big 12,31,Syracuse,Houston,Syracuse,ACC,49,1,"{""minutes"": 4, ""seconds"": 18}",0,2,home 28,25,,,-1,False,Run,Mock Run play #15,0.1911060820448884,2025-11-04T21:52:16.000Z
401760665_91945,401760665_2,401760665,2,16,Syracuse,ACC,7,Houston,Houston,Syracuse,Big 12,28,1,"{""minutes"": 3, ""seconds"": 53}",1,3,away 75,68,1.0,4.0,8,False,Pass,Mock Pass play #16,0.016040877771168475,2025-11-21T12:10:56.000Z
401760665_91946,401760665_2,401760665,2,17,Houston,Big 12,2,Syracuse,Houston,Syracuse,ACC,0,1,"{""minutes"": 15, ""seconds"": 46}",3,0,home 92,39,1.0,7.0,19,False,Run,Mock Run play #17,0.10046568660199844,2025-11-21T08:07:42.000Z
401760665_91947,401760665_2,401760665,2,18,Syracuse,ACC,23,Houston,Houston,Syracuse,Big 12,16,1,"{""minutes"": 12, ""seconds"": 52}",1,3,away 87,70,4.0,9.0,8,False,Pass,Mock Pass play #18,0.9448014477395204,2025-11-14T14:18:12.000Z
401760665_91948,401760665_2,401760665,2,19,Syracuse,ACC,15,Houston,Houston,Syracuse,Big 12,13,1,"{""minutes"": 1, ""seconds"": 20}",0,1,away 71,13,3.0,6.0,0,False,Run,Mock Run play #19,0.015414254160625003,2025-12-13T07:05:46.000Z
